0.007,,
0.007,,
0.008,,
0.008,,
0.008,,
0.007,,
0.008,,
0.009,,
0.011,,
0.017,,
0.013,,
0.01,,
0.021,,
0.009,,
0.008,,
0.009,,
0.008,,
0.009,,
0.01,,
0.023,,
0.023,,
0.009,,
0.014,,
0.009,,
0.006,,
0.008,,
0.008,,
0.007,,
0.006,,
0.007,,
0.008,,
0.008,,
0.01,,
0.008,,
0.009,,
0.012,,
0.007,,
0.008,,
0.009,,
0.023,,
0.006,,
0.016,,
0.012,,
0.007,,
0.007,,
0.009,,
0.01,,
0.008,,
0.007,,
0.008,,
0.009,,
0.008,,
0.011,,
0.01,,
0.012,,
0.011,,
0.006,,
0.006,,
0.007,,
0.007,,
0.011,,
0.007,,
0.011,,
0.019,,
0.014,,
0.007,,
0.006,,
0.008,,
0.009,,
0.01,,
0.009,,
0.011,,
0.015,,
0.008,,
0.013,,
0.011,,
0.008,,
0.009,,
0.008,,
0.012,,
0.007,,
0.01,,
0.008,,
0.008,,
0.008,,
0.01,,
0.009,,
0.008,,
0.01,,
0.008,,
0.013,,
0.009,,
0.014,,
0.01,,
0.012,,
0.009,,
0.007,,
0.008,,
0.009,,
0.008,,
0.008,,
0.01,,
0.008,,
0.008,,
0.008,,
0.007,,
0.011,,
0.009,,
0.008,,
0.007,,
0.008,,
0.01,,
0.012,,
0.006,,
0.009,,
0.014,,
0.011,,
0.007,,
0.007,,
0.011,,
0.013,,
0.007,,
0.012,,
0.006,,
0.013,,
0.011,,
0.011,,
0.007,,
0.008,,
0.009,,
0.008,,
0.006,,
0.007,,
0.009,,
0.007,,
0.009,,
0.008,,
0.006,,
0.018,,
0.024,,
0.025,,
0.024,,
0.022,,
0.023,,
0.023,,
0.02,,
0.02,,
0.01,,
0.021,,
0.005,,
0.02,,
0.02,,
0.022,,
0.021,,
0.021,,
0.021,,
0.024,,
0.021,,
0.018,,
0.022,,
0.02,,
0.023,,
0.023,,
0.022,,
0.008,,
0.021,,
0.022,,
0.023,,
0.021,,
0.02,,
0.021,,
0.021,,
0.021,,
0.02,,
0.025,,
0.027,,
0.019,,
0.021,,
0.008,,
0.02,,
0.022,,
0.022,,
0.02,,
0.021,,
0.023,,
0.022,,
0.021,,
0.024,,
0.023,,
0.022,,
0.022,,
0.022,,
0.023,,
0.025,,
0.023,,
0.022,,
0.02,,
0.022,,
0.025,,
0.022,,
0.021,,
0.022,,
0.025,,
0.023,,
0.043,,
0.023,,
0.024,,
0.021,,
0.022,,
0.023,,
0.023,,
0.007,,
0.006,,
0.008,,
0.021,,
0.021,,
0.023,,
0.011,,
0.008,,
0.021,,
0.023,,
0.008,,
0.02,,
0.026,,
0.006,,
0.012,,
0.008,,
0.007,,
0.008,,
0.017,,
0.026,,
0.007,,
0.007,,
0.009,,
0.023,,
0.023,,
0.072,,
0.024,,
0.025,,
0.008,,
0.024,,
0.023,,
0.021,,
0.023,,
0.023,,
0.023,,
0.024,,
0.021,,
0.006,,
0.023,,
0.021,,
0.024,,
0.022,,
0.02,,
0.01,,
0.006,,
0.022,,
0.021,,
0.022,,
0.022,,
0.011,,
0.029,,
0.021,,
0.021,,
0.02,,
0.021,,
0.022,,
0.021,,
0.02,,
0.021,,
0.006,,
0.006,,
0.02,,
0.022,,
0.022,,
0.008,,
0.022,,
0.022,,
0.022,,
0.019,,
0.015,,
0.02,,
0.021,,
0.02,,
0.022,,
0.02,,
0.021,,
0.02,,
0.013,,
0.021,,
0.021,,
0.023,,
0.009,,
0.021,,
0.02,,
0.022,,
0.019,,
0.022,,
0.023,,
0.022,,
0.022,,
0.021,,
0.019,,
0.02,,
0.02,,
0.023,,
0.02,,
0.021,,
0.021,,
0.02,,
0.022,,
0.022,,
0.02,,
0.023,,
0.024,,
0.021,,
0.026,,
0.011,,
0.02,,
0.021,,
0.02,,
0.022,,
0.024,,
0.016,,
0.019,,
0.02,,
0.022,,
0.021,,
0.022,,
0.022,,
0.02,,
0.023,,
0.021,,
0.019,,
0.02,,
0.021,,
0.024,,
0.021,,
0.021,,
0.02,,
0.023,,
0.02,,
0.021,,
0.02,,
0.024,,
0.023,,
0.02,,
0.021,,
0.021,,
0.021,,
0.021,,
0.021,,
0.022,,
0.02,,
0.022,,
0.01,,
0.008,,
0.02,,
0.022,,
0.021,,
0.02,,
0.022,,
0.02,,
0.015,,
0.021,,
0.025,,
0.021,,
0.022,,
0.018,,
0.02,,
0.023,,
0.02,,
0.006,,
0.021,,
0.015,,
0.022,,
0.011,,
0.022,,
0.023,,
0.023,,
0.02,,
0.008,,
0.02,,
0.021,,
0.027,,
0.021,,
0.021,,
0.02,,
0.019,,
0.021,,
0.021,,
0.008,,
0.02,,
0.019,,
0.007,,
0.021,,
0.02,,
0.022,,
0.02,,
0.024,,
,,
,,
,,
0.0163575,,0.007262338
